Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
female,upper_middle,high,high,yes
female,upper_middle,high,high,yes
female,upper_middle,high,high,yes
female,upper_middle,high,high,yes
female,upper_middle,high,high,yes
female,upper_middle,high,high,yes
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,upper_middle,high,high,no
female,high,low,low,yes
female,high,low,low,yes
female,high,low,low,yes
female,high,low,low,yes
female,high,low,low,yes
female,high,low,low,yes
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,low,low,no
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,yes
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,high,low,no
female,high,low,lower_middle,yes
female,high,low,lower_middle,yes
female,high,low,lower_middle,yes
female,high,low,lower_middle,yes
female,high,low,lower_middle,yes
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,low,lower_middle,no
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,yes
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
female,high,high,lower_middle,no
