,Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
8173,female,upper_middle,high,lower_middle,yes
8174,female,upper_middle,high,lower_middle,yes
8175,female,upper_middle,high,lower_middle,yes
8176,female,upper_middle,high,lower_middle,yes
8177,female,upper_middle,high,lower_middle,yes
8178,female,upper_middle,high,lower_middle,yes
8179,female,upper_middle,high,lower_middle,yes
8180,female,upper_middle,high,lower_middle,yes
8181,female,upper_middle,high,lower_middle,yes
8182,female,upper_middle,high,lower_middle,yes
8183,female,upper_middle,high,lower_middle,yes
8184,female,upper_middle,high,lower_middle,no
8185,female,upper_middle,high,lower_middle,no
8186,female,upper_middle,high,lower_middle,no
8187,female,upper_middle,high,lower_middle,no
8188,female,upper_middle,high,lower_middle,no
8189,female,upper_middle,high,lower_middle,no
8190,female,upper_middle,high,lower_middle,no
8191,female,upper_middle,high,lower_middle,no
8192,female,upper_middle,high,lower_middle,no
8193,female,upper_middle,high,lower_middle,no
8194,female,upper_middle,high,lower_middle,no
8195,female,upper_middle,high,lower_middle,no
8196,female,upper_middle,high,lower_middle,no
8197,female,upper_middle,high,lower_middle,no
8198,female,upper_middle,high,lower_middle,no
8199,female,upper_middle,high,lower_middle,no
8200,female,upper_middle,high,lower_middle,no
8201,female,upper_middle,high,lower_middle,no
8202,female,upper_middle,high,lower_middle,no
8203,female,upper_middle,high,lower_middle,no
8204,female,upper_middle,high,lower_middle,no
8205,female,upper_middle,high,lower_middle,no
8206,female,upper_middle,high,lower_middle,no
8207,female,upper_middle,high,lower_middle,no
8208,female,upper_middle,high,lower_middle,no
8209,female,upper_middle,high,lower_middle,no
8210,female,upper_middle,high,lower_middle,no
8211,female,upper_middle,high,lower_middle,no
8212,female,upper_middle,high,lower_middle,no
8213,female,upper_middle,high,lower_middle,no
8214,female,upper_middle,high,lower_middle,no
8215,female,upper_middle,high,lower_middle,no
8216,female,upper_middle,high,lower_middle,no
8217,female,upper_middle,high,lower_middle,no
8218,female,upper_middle,high,lower_middle,no
8219,female,upper_middle,high,lower_middle,no
8220,female,upper_middle,high,lower_middle,no
8221,female,upper_middle,high,lower_middle,no
8222,female,upper_middle,high,lower_middle,no
8223,female,upper_middle,high,lower_middle,no
8224,female,upper_middle,high,lower_middle,no
8225,female,upper_middle,high,lower_middle,no
8226,female,upper_middle,high,lower_middle,no
8227,female,upper_middle,high,lower_middle,no
8228,female,upper_middle,high,lower_middle,no
8229,female,upper_middle,high,lower_middle,no
8230,female,upper_middle,high,lower_middle,no
8231,female,upper_middle,high,lower_middle,no
8232,female,upper_middle,high,lower_middle,no
8233,female,upper_middle,high,lower_middle,no
8234,female,upper_middle,high,lower_middle,no
8235,female,upper_middle,high,lower_middle,no
8236,female,upper_middle,high,lower_middle,no
8237,female,upper_middle,high,lower_middle,no
8238,female,upper_middle,high,lower_middle,no
8239,female,upper_middle,high,lower_middle,no
8240,female,upper_middle,high,lower_middle,no
8241,female,upper_middle,high,lower_middle,no
8242,female,upper_middle,high,lower_middle,no
8243,female,upper_middle,high,lower_middle,no
8244,female,upper_middle,high,lower_middle,no
8245,female,upper_middle,high,lower_middle,no
8246,female,upper_middle,high,lower_middle,no
8247,female,upper_middle,high,lower_middle,no
8248,female,upper_middle,high,lower_middle,no
8249,female,upper_middle,high,lower_middle,no
8250,female,upper_middle,high,lower_middle,no
8251,female,upper_middle,high,lower_middle,no
8252,female,upper_middle,high,lower_middle,no
8253,female,upper_middle,high,lower_middle,no
8254,female,upper_middle,high,lower_middle,no
8255,female,upper_middle,high,lower_middle,no
8256,female,upper_middle,high,lower_middle,no
8257,female,upper_middle,high,lower_middle,no
8258,female,upper_middle,high,lower_middle,no
8259,female,upper_middle,high,lower_middle,no
8260,female,upper_middle,high,lower_middle,no
8261,female,upper_middle,high,lower_middle,no
8262,female,upper_middle,high,lower_middle,no
8263,female,upper_middle,high,lower_middle,no
8264,female,upper_middle,high,lower_middle,no
8265,female,upper_middle,high,lower_middle,no
8266,female,upper_middle,high,lower_middle,no
8267,female,upper_middle,high,lower_middle,no
8268,female,upper_middle,high,lower_middle,no
8269,female,upper_middle,high,lower_middle,no
8270,female,upper_middle,high,lower_middle,no
8271,female,upper_middle,high,lower_middle,no
8272,female,upper_middle,high,lower_middle,no
8273,female,upper_middle,high,lower_middle,no
8274,female,upper_middle,low,upper_middle,yes
8275,female,upper_middle,low,upper_middle,yes
8276,female,upper_middle,low,upper_middle,yes
8277,female,upper_middle,low,upper_middle,yes
8278,female,upper_middle,low,upper_middle,yes
8279,female,upper_middle,low,upper_middle,yes
8280,female,upper_middle,low,upper_middle,yes
8281,female,upper_middle,low,upper_middle,yes
8282,female,upper_middle,low,upper_middle,yes
8283,female,upper_middle,low,upper_middle,yes
8284,female,upper_middle,low,upper_middle,yes
8285,female,upper_middle,low,upper_middle,yes
8286,female,upper_middle,low,upper_middle,no
8287,female,upper_middle,low,upper_middle,no
8288,female,upper_middle,low,upper_middle,no
8289,female,upper_middle,low,upper_middle,no
8290,female,upper_middle,low,upper_middle,no
8291,female,upper_middle,low,upper_middle,no
8292,female,upper_middle,low,upper_middle,no
8293,female,upper_middle,low,upper_middle,no
8294,female,upper_middle,low,upper_middle,no
8295,female,upper_middle,low,upper_middle,no
8296,female,upper_middle,low,upper_middle,no
8297,female,upper_middle,low,upper_middle,no
8298,female,upper_middle,low,upper_middle,no
8299,female,upper_middle,low,upper_middle,no
8300,female,upper_middle,low,upper_middle,no
8301,female,upper_middle,low,upper_middle,no
8302,female,upper_middle,low,upper_middle,no
8303,female,upper_middle,low,upper_middle,no
8304,female,upper_middle,low,upper_middle,no
8305,female,upper_middle,low,upper_middle,no
8306,female,upper_middle,low,upper_middle,no
8307,female,upper_middle,low,upper_middle,no
8308,female,upper_middle,low,upper_middle,no
8309,female,upper_middle,low,upper_middle,no
8310,female,upper_middle,low,upper_middle,no
8311,female,upper_middle,low,upper_middle,no
8312,female,upper_middle,low,upper_middle,no
8313,female,upper_middle,low,upper_middle,no
8314,female,upper_middle,low,upper_middle,no
8315,female,upper_middle,low,upper_middle,no
8316,female,upper_middle,low,upper_middle,no
8317,female,upper_middle,low,upper_middle,no
8318,female,upper_middle,low,upper_middle,no
8319,female,upper_middle,low,upper_middle,no
8320,female,upper_middle,low,upper_middle,no
8321,female,upper_middle,low,upper_middle,no
8322,female,upper_middle,low,upper_middle,no
8323,female,upper_middle,low,upper_middle,no
8324,female,upper_middle,low,upper_middle,no
8325,female,upper_middle,low,upper_middle,no
8326,female,upper_middle,low,upper_middle,no
8327,female,upper_middle,low,upper_middle,no
8328,female,upper_middle,low,upper_middle,no
8329,female,upper_middle,low,upper_middle,no
8330,female,upper_middle,low,upper_middle,no
8331,female,upper_middle,low,upper_middle,no
8332,female,upper_middle,low,upper_middle,no
8333,female,upper_middle,low,upper_middle,no
8334,female,upper_middle,low,upper_middle,no
8335,female,upper_middle,low,upper_middle,no
8336,female,upper_middle,low,upper_middle,no
8337,female,upper_middle,low,upper_middle,no
8338,female,upper_middle,low,upper_middle,no
8339,female,upper_middle,low,upper_middle,no
8340,female,upper_middle,low,upper_middle,no
8341,female,upper_middle,low,upper_middle,no
8342,female,upper_middle,low,upper_middle,no
8343,female,upper_middle,low,upper_middle,no
8344,female,upper_middle,low,upper_middle,no
8345,female,upper_middle,low,upper_middle,no
8346,female,upper_middle,low,upper_middle,no
8347,female,upper_middle,low,upper_middle,no
8348,female,upper_middle,low,upper_middle,no
8349,female,upper_middle,low,upper_middle,no
8350,female,upper_middle,low,upper_middle,no
8351,female,upper_middle,low,upper_middle,no
8352,female,upper_middle,low,upper_middle,no
8353,female,upper_middle,low,upper_middle,no
8354,female,upper_middle,low,upper_middle,no
8355,female,upper_middle,low,upper_middle,no
8356,female,upper_middle,low,upper_middle,no
8357,female,upper_middle,low,upper_middle,no
8358,female,upper_middle,low,upper_middle,no
8359,female,upper_middle,low,upper_middle,no
8360,female,upper_middle,low,upper_middle,no
8361,female,upper_middle,low,upper_middle,no
8362,female,upper_middle,low,upper_middle,no
8363,female,upper_middle,low,upper_middle,no
8364,female,upper_middle,low,upper_middle,no
8365,female,upper_middle,low,upper_middle,no
8366,female,upper_middle,low,upper_middle,no
8367,female,upper_middle,low,upper_middle,no
8368,female,upper_middle,low,upper_middle,no
8369,female,upper_middle,low,upper_middle,no
8370,female,upper_middle,low,upper_middle,no
8371,female,upper_middle,low,upper_middle,no
8372,female,upper_middle,low,upper_middle,no
8373,female,upper_middle,low,upper_middle,no
8374,female,upper_middle,low,upper_middle,no
8375,female,upper_middle,low,upper_middle,no
8376,female,upper_middle,low,upper_middle,no
8377,female,upper_middle,low,upper_middle,no
8378,female,upper_middle,low,upper_middle,no
8379,female,upper_middle,low,upper_middle,no
8380,female,upper_middle,low,upper_middle,no
8381,female,upper_middle,low,upper_middle,no
8382,female,upper_middle,low,upper_middle,no
8383,female,upper_middle,low,upper_middle,no
8384,female,upper_middle,low,upper_middle,no
8385,female,upper_middle,low,upper_middle,no
8386,female,upper_middle,low,upper_middle,no
8387,female,upper_middle,low,upper_middle,no
8388,female,upper_middle,low,upper_middle,no
8389,female,upper_middle,low,upper_middle,no
8390,female,upper_middle,low,upper_middle,no
8391,female,upper_middle,low,upper_middle,no
8392,female,upper_middle,low,upper_middle,no
8393,female,upper_middle,low,upper_middle,no
8394,female,upper_middle,low,upper_middle,no
8395,female,upper_middle,low,upper_middle,no
8396,female,upper_middle,low,upper_middle,no
8397,female,upper_middle,low,upper_middle,no
8398,female,upper_middle,low,upper_middle,no
8399,female,upper_middle,low,upper_middle,no
8400,female,upper_middle,low,upper_middle,no
8401,female,upper_middle,low,upper_middle,no
8402,female,upper_middle,low,upper_middle,no
8403,female,upper_middle,low,upper_middle,no
8404,female,upper_middle,low,upper_middle,no
8405,female,upper_middle,low,upper_middle,no
8406,female,upper_middle,low,upper_middle,no
8407,female,upper_middle,low,upper_middle,no
8408,female,upper_middle,low,upper_middle,no
8409,female,upper_middle,low,upper_middle,no
8410,female,upper_middle,low,upper_middle,no
8411,female,upper_middle,low,upper_middle,no
8412,female,upper_middle,low,upper_middle,no
8413,female,upper_middle,low,upper_middle,no
8414,female,upper_middle,low,upper_middle,no
8415,female,upper_middle,low,upper_middle,no
8416,female,upper_middle,low,upper_middle,no
8417,female,upper_middle,low,upper_middle,no
8418,female,upper_middle,low,upper_middle,no
8419,female,upper_middle,low,upper_middle,no
8420,female,upper_middle,low,upper_middle,no
8421,female,upper_middle,low,upper_middle,no
8422,female,upper_middle,low,upper_middle,no
8423,female,upper_middle,low,upper_middle,no
8424,female,upper_middle,low,upper_middle,no
8425,female,upper_middle,low,upper_middle,no
8426,female,upper_middle,low,upper_middle,no
8427,female,upper_middle,low,upper_middle,no
8428,female,upper_middle,low,upper_middle,no
8429,female,upper_middle,low,upper_middle,no
8430,female,upper_middle,low,upper_middle,no
8431,female,upper_middle,low,upper_middle,no
8432,female,upper_middle,low,upper_middle,no
8433,female,upper_middle,low,upper_middle,no
8434,female,upper_middle,low,upper_middle,no
8435,female,upper_middle,low,upper_middle,no
8436,female,upper_middle,low,upper_middle,no
8437,female,upper_middle,low,upper_middle,no
8438,female,upper_middle,low,upper_middle,no
8439,female,upper_middle,low,upper_middle,no
8440,female,upper_middle,low,upper_middle,no
8441,female,upper_middle,low,upper_middle,no
8442,female,upper_middle,low,upper_middle,no
8443,female,upper_middle,low,upper_middle,no
8444,female,upper_middle,low,upper_middle,no
8445,female,upper_middle,low,upper_middle,no
8446,female,upper_middle,low,upper_middle,no
8447,female,upper_middle,low,upper_middle,no
8448,female,upper_middle,low,upper_middle,no
8449,female,upper_middle,low,upper_middle,no
8450,female,upper_middle,low,upper_middle,no
8451,female,upper_middle,low,upper_middle,no
8452,female,upper_middle,low,upper_middle,no
8453,female,upper_middle,low,upper_middle,no
8454,female,upper_middle,low,upper_middle,no
8455,female,upper_middle,low,upper_middle,no
8456,female,upper_middle,low,upper_middle,no
8457,female,upper_middle,low,upper_middle,no
8458,female,upper_middle,low,upper_middle,no
8459,female,upper_middle,low,upper_middle,no
8460,female,upper_middle,high,upper_middle,yes
8461,female,upper_middle,high,upper_middle,yes
8462,female,upper_middle,high,upper_middle,yes
8463,female,upper_middle,high,upper_middle,yes
8464,female,upper_middle,high,upper_middle,yes
8465,female,upper_middle,high,upper_middle,yes
8466,female,upper_middle,high,upper_middle,yes
8467,female,upper_middle,high,upper_middle,yes
8468,female,upper_middle,high,upper_middle,yes
8469,female,upper_middle,high,upper_middle,yes
8470,female,upper_middle,high,upper_middle,yes
8471,female,upper_middle,high,upper_middle,yes
8472,female,upper_middle,high,upper_middle,yes
8473,female,upper_middle,high,upper_middle,yes
8474,female,upper_middle,high,upper_middle,yes
8475,female,upper_middle,high,upper_middle,yes
8476,female,upper_middle,high,upper_middle,yes
8477,female,upper_middle,high,upper_middle,yes
8478,female,upper_middle,high,upper_middle,yes
8479,female,upper_middle,high,upper_middle,yes
8480,female,upper_middle,high,upper_middle,yes
8481,female,upper_middle,high,upper_middle,yes
8482,female,upper_middle,high,upper_middle,yes
8483,female,upper_middle,high,upper_middle,yes
8484,female,upper_middle,high,upper_middle,yes
8485,female,upper_middle,high,upper_middle,yes
8486,female,upper_middle,high,upper_middle,yes
8487,female,upper_middle,high,upper_middle,yes
8488,female,upper_middle,high,upper_middle,yes
8489,female,upper_middle,high,upper_middle,yes
8490,female,upper_middle,high,upper_middle,yes
8491,female,upper_middle,high,upper_middle,yes
8492,female,upper_middle,high,upper_middle,yes
8493,female,upper_middle,high,upper_middle,yes
8494,female,upper_middle,high,upper_middle,yes
8495,female,upper_middle,high,upper_middle,yes
8496,female,upper_middle,high,upper_middle,yes
8497,female,upper_middle,high,upper_middle,yes
8498,female,upper_middle,high,upper_middle,yes
8499,female,upper_middle,high,upper_middle,yes
8500,female,upper_middle,high,upper_middle,yes
8501,female,upper_middle,high,upper_middle,yes
8502,female,upper_middle,high,upper_middle,yes
8503,female,upper_middle,high,upper_middle,yes
